number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands,snapshot_time
227,toulouse,00227 - UNIV. PAUL SABATIER MÉTRO,118  RTE DE NARBONNE,"{'latitude': 43.561074, 'longitude': 1.462928}",True,False,OPEN,2025-06-24T08:37:45Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 28, 'mechanicalBikes': 1, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 32}","{'availabilities': {'bikes': 4, 'stands': 28, 'mechanicalBikes': 1, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 32}",,2025-06-24T10:40:30.138289
248,toulouse,00248 - ROSTAND - BOUQUETINS,RUE DES BOUQUETINS ANGLE RUE EDMOND ROSTAND,"{'latitude': 43.641013, 'longitude': 1.448524}",False,False,OPEN,2025-06-24T08:36:47Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 12, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 7, 'stands': 12, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
53,toulouse,00053 - PLACE SAINT-JULIEN,PLACE SAINT JULIEN,"{'latitude': 43.608639, 'longitude': 1.436965}",False,False,OPEN,2025-06-24T08:38:40Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 12, 'mechanicalBikes': 6, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 12, 'stands': 12, 'mechanicalBikes': 6, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
343,toulouse,00343 CHAUBET - CHIRAC,,"{'latitude': 43.604681, 'longitude': 1.474453}",False,False,OPEN,2025-06-24T08:31:47Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 0, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
379,toulouse,00379 - MAFFRE - BASSO CAMBO,"Rue Robert Maffre, face 123, chemin de Basso Cambo","{'latitude': 43.561453, 'longitude': 1.384967}",False,False,OPEN,2025-06-24T08:38:52Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 10, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 3, 'stands': 10, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
187,toulouse,00187 - DESBALS - FIEUX,187 RUE HENRI DESBALS,"{'latitude': 43.58456, 'longitude': 1.415683}",False,False,OPEN,2025-06-24T08:37:41Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 13, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 3, 'stands': 13, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
87,toulouse,00087 - LASCROSSES - LECLERC,47 BD LASCROSSES,"{'latitude': 43.609277, 'longitude': 1.432157}",False,False,OPEN,2025-06-24T08:38:32Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 23, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 2, 'stands': 23, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
358,toulouse,00358 - SALADE PONSAN - COTEAUX,"2, rue Thomas Edison","{'latitude': 43.567744, 'longitude': 1.451907}",False,False,OPEN,2025-06-24T08:35:23Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 12, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 1, 'stands': 12, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
346,toulouse,00346 - CITE DE L'ESPACE,Parking Cité de l’Espace le long de l’avenue Jean Gonord,"{'latitude': 43.586894, 'longitude': 1.492386}",True,False,OPEN,2025-06-24T08:34:27Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 7, 'mechanicalBikes': 2, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 6, 'stands': 7, 'mechanicalBikes': 2, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
305,toulouse,00305 - ZENITH TRAMWAY,"Face 151, avenue de Grande-Bretagne / Massonié","{'latitude': 43.601356, 'longitude': 1.411617}",False,False,OPEN,2025-06-24T08:31:29Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 1, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 7, 'stands': 1, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
225,toulouse,00225 - BELIN - ONERA,4 AV EDOUARD BELIN DEVANT ONERA FACE AU CREPS,"{'latitude': 43.570117, 'longitude': 1.473463}",False,False,OPEN,2025-06-24T08:37:02Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 10, 'mechanicalBikes': 10, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 10, 'stands': 10, 'mechanicalBikes': 10, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
397,toulouse,00397 - NÉGO SAOUMOS - ZIEGLER,"50m avant 5, rue Négo Saoumos","{'latitude': 43.605637, 'longitude': 1.364053}",False,False,OPEN,2025-06-24T08:35:33Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 1, 'mechanicalBikes': 6, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 10, 'stands': 1, 'mechanicalBikes': 6, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
381,toulouse,00381 - LIFFARD - REGUELONGUE,Liffard - Règuelongue,"{'latitude': 43.55978, 'longitude': 1.37828}",False,False,OPEN,2025-06-24T08:38:49Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 3, 'mechanicalBikes': 6, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 8, 'stands': 3, 'mechanicalBikes': 6, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
121,toulouse,00121 - SERRES - ARNAUD BERNARD,33 AV HONORE SERRES,"{'latitude': 43.612627, 'longitude': 1.438268}",False,False,OPEN,2025-06-24T08:39:49Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 1, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
84,toulouse,00084 - BRIENNE - MANUFACTURE,19T ALL DE BRIENNE,"{'latitude': 43.605381, 'longitude': 1.432485}",True,False,OPEN,2025-06-24T08:38:56Z,True,False,,"{'availabilities': {'bikes': 12, 'stands': 12, 'mechanicalBikes': 10, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}","{'availabilities': {'bikes': 12, 'stands': 12, 'mechanicalBikes': 10, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}",,2025-06-24T10:40:30.138289
208,toulouse,00208 - BAROUX - LIMAYRAC,"Avenue Lucien Baroux, face parking Place Auguste Albert","{'latitude': 43.591603, 'longitude': 1.479018}",False,False,OPEN,2025-06-24T08:36:23Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 3, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
131,toulouse,00131 - ROUTE DE BLAGNAC - BERNIES,15 RUE PAUL BERNIES,"{'latitude': 43.611584, 'longitude': 1.414669}",True,False,OPEN,2025-06-24T08:32:17Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 11, 'mechanicalBikes': 3, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 5, 'stands': 11, 'mechanicalBikes': 3, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
368,toulouse,00368 - ROUTE DE SEYSSES - BELLEFONTAINE,"Face 10, allée Bellefontaine","{'latitude': 43.562792, 'longitude': 1.406829}",False,False,OPEN,2025-06-24T08:39:20Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 3, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 3, 'stands': 3, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
239,toulouse,00239 - LESPINET - HERBETTES,ANGLE AVENUE DE LESPINET ET RUE GEORGES BIDAULT,"{'latitude': 43.576637, 'longitude': 1.470245}",False,False,OPEN,2025-06-24T08:38:21Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 13, 'mechanicalBikes': 5, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 11, 'stands': 13, 'mechanicalBikes': 5, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
1,toulouse,00001 - POIDS DE L'HUILE,12 RUE DU POIDS DE L'HUILE,"{'latitude': 43.60419, 'longitude': 1.445475}",False,False,OPEN,2025-06-24T08:31:58Z,True,False,,"{'availabilities': {'bikes': 17, 'stands': 0, 'mechanicalBikes': 9, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 17, 'stands': 0, 'mechanicalBikes': 9, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
37,toulouse,00037 - STE - LUCIE - ARCS ST - CYPRIEN,53 RUE SAINTE-LUCIE,"{'latitude': 43.593516, 'longitude': 1.430039}",False,False,OPEN,2025-06-24T08:35:22Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
7,toulouse,00007 - PLACE VICTOR HUGO,6 RUE DU REMPART VILLENEUVE,"{'latitude': 43.605777, 'longitude': 1.446507}",False,False,OPEN,2025-06-24T08:36:41Z,True,False,,"{'availabilities': {'bikes': 20, 'stands': 5, 'mechanicalBikes': 11, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 20, 'stands': 5, 'mechanicalBikes': 11, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
259,toulouse,00259 - PLACE PAUL RICHÉ,PL PAUL RICHE A COTE 231 AV DE FRONTON,"{'latitude': 43.647504, 'longitude': 1.43286}",True,False,OPEN,2025-06-24T08:39:34Z,True,False,,"{'availabilities': {'bikes': 17, 'stands': 0, 'mechanicalBikes': 6, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 17, 'stands': 0, 'mechanicalBikes': 6, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
367,toulouse,00367 - PARC DE GIRONIS,Parking salle des fêtes de Lafourguette,"{'latitude': 43.564067, 'longitude': 1.413739}",False,False,OPEN,2025-06-24T08:39:14Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 7, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 3, 'stands': 7, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
304,toulouse,00304 - CARTOUCHERIE TRAMWAY,Place de la Charte des Libertes (le long du tram),"{'latitude': 43.602797, 'longitude': 1.408133}",False,False,OPEN,2025-06-24T08:39:22Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 3, 'mechanicalBikes': 5, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 6, 'stands': 3, 'mechanicalBikes': 5, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
297,toulouse,00297 - AV. DE MURET - DUBOUL,"3, rue Axel Duboul - Carrefour avenue de Muret","{'latitude': 43.57981, 'longitude': 1.4237}",False,False,OPEN,2025-06-24T08:35:05Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 5, 'mechanicalBikes': 6, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 6, 'stands': 5, 'mechanicalBikes': 6, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
234,toulouse,00234 - RAYNAL - LOUIN,50M APRES 4 RUE PIERRETTE LOUIN,"{'latitude': 43.628145, 'longitude': 1.451413}",False,False,OPEN,2025-06-24T08:32:20Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 13, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 1, 'stands': 13, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",,2025-06-24T10:40:30.138289
192,toulouse,00192 - RE DE ST - SIMON - PRADO,355 ROUTE DE SAINT-SIMON,"{'latitude': 43.587845, 'longitude': 1.409785}",False,False,OPEN,2025-06-24T08:38:04Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 11, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 7, 'stands': 11, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
48,toulouse,00048 - PLACE DU SALIN,18 PL DU SALIN,"{'latitude': 43.594461, 'longitude': 1.443822}",False,False,OPEN,2025-06-24T08:39:47Z,True,False,,"{'availabilities': {'bikes': 21, 'stands': 10, 'mechanicalBikes': 17, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 32}","{'availabilities': {'bikes': 21, 'stands': 10, 'mechanicalBikes': 17, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 32}",,2025-06-24T10:40:30.138289
175,toulouse,00175 - BORDEROUGE - MÉTRO,FACE 52 AV BOURGES MAUNOURY,"{'latitude': 43.639633, 'longitude': 1.452569}",True,False,OPEN,2025-06-24T08:36:49Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 14, 'mechanicalBikes': 7, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 30}","{'availabilities': {'bikes': 11, 'stands': 14, 'mechanicalBikes': 7, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 30}",,2025-06-24T10:40:30.138289
266,toulouse,00266 - TOURAINE - AUVERGNE,38 RUE DE LA TOURAINE,"{'latitude': 43.573708, 'longitude': 1.41394}",False,False,OPEN,2025-06-24T08:35:13Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 10, 'mechanicalBikes': 5, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 8, 'stands': 10, 'mechanicalBikes': 5, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
386,toulouse,00386 - BORDEBLANCHE - BROUSSIN,"16, chemin de Bordeblanche","{'latitude': 43.582717, 'longitude': 1.386115}",False,False,OPEN,2025-06-24T08:33:43Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 0, 'stands': 12, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
166,toulouse,00166 - RANGUEIL - MÉTRO,23 RUE GUYOU,"{'latitude': 43.57421, 'longitude': 1.462367}",False,False,OPEN,2025-06-24T08:36:49Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 2, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
135,toulouse,00135 - BONNEFOY - LEMAITRE,179 RUE DU FAUBOURG BONNEFOY,"{'latitude': 43.622963, 'longitude': 1.458647}",False,False,OPEN,2025-06-24T08:36:49Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
79,toulouse,00079 - VIGUERIE -  LANGE,1 PL LANGE,"{'latitude': 43.601016, 'longitude': 1.434129}",False,False,OPEN,2025-06-24T08:37:01Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 14, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 14, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
210,toulouse,00210 - TERRASSE - MONT VENTOUX,FACE 42 CHE DE LA TERRASSE,"{'latitude': 43.586086, 'longitude': 1.482942}",False,False,OPEN,2025-06-24T08:30:46Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
75,toulouse,00075 - CHATEAU D'EAU,12 PLACE LAGANNE,"{'latitude': 43.59859, 'longitude': 1.436594}",True,False,OPEN,2025-06-24T08:38:56Z,True,False,,"{'availabilities': {'bikes': 13, 'stands': 7, 'mechanicalBikes': 13, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 13, 'stands': 7, 'mechanicalBikes': 13, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",,2025-06-24T10:40:30.138289
